DateTime,Year,Month,Day,Parma,Lucky
6/8/2000,2000,6,8,1334.31,5559.89
6/9/2000,2000,6,9,1377.68,5089.07
6/10/2000,2000,6,10,1269.6,4400.47
6/11/2000,2000,6,11,1215.54,3989.51
6/12/2000,2000,6,12,1333.76,4168.81
6/13/2000,2000,6,13,1360.72,5280.08
6/14/2000,2000,6,14,1078.29,4509.12
6/15/2000,2000,6,15,840.86,4416.71
6/16/2000,2000,6,16,781.9,4155
6/17/2000,2000,6,17,821.21,3630.29
6/18/2000,2000,6,18,830.05,3237.23
6/19/2000,2000,6,19,857.25,3080.69
6/20/2000,2000,6,20,849.42,2991.78
6/21/2000,2000,6,21,817.64,2731.58
6/22/2000,2000,6,22,777.76,2729.82
6/23/2000,2000,6,23,759.34,2619.74
6/24/2000,2000,6,24,773.06,2488.09
6/25/2000,2000,6,25,711.84,2373.36
6/26/2000,2000,6,26,736.32,2250.38
6/27/2000,2000,6,27,730.45,2102.75
6/28/2000,2000,6,28,687.78,2071.74
6/29/2000,2000,6,29,659.44,1944.6
6/30/2000,2000,6,30,661.5,1886.81
7/1/2000,2000,7,1,677.65,1654.43
7/2/2000,2000,7,2,653.72,1745.02
7/3/2000,2000,7,3,748.94,1612.37
7/4/2000,2000,7,4,800.6,1652.29
7/5/2000,2000,7,5,862.68,1489.44
7/6/2000,2000,7,6,860.14,1488.07
7/7/2000,2000,7,7,862,1398.6
7/8/2000,2000,7,8,802.14,1464.96
7/9/2000,2000,7,9,780.41,1452.52
7/10/2000,2000,7,10,796.21,1358.93
7/11/2000,2000,7,11,785.66,1346.84
7/12/2000,2000,7,12,728.91,1240.62
7/13/2000,2000,7,13,680.77,1204.81
7/14/2000,2000,7,14,638.35,1034.53
7/15/2000,2000,7,15,701.57,1085.4
7/16/2000,2000,7,16,726.4,1138.55
7/17/2000,2000,7,17,768.88,946.05
7/18/2000,2000,7,18,730.82,1172.23
7/19/2000,2000,7,19,753.08,1178.98
7/20/2000,2000,7,20,740.75,1025.75
7/21/2000,2000,7,21,703.67,1036.01
7/22/2000,2000,7,22,701.65,931.73
7/23/2000,2000,7,23,663.68,888.72
7/24/2000,2000,7,24,667.82,920.7
7/25/2000,2000,7,25,682.33,961.04
7/26/2000,2000,7,26,685.3,984.14
7/27/2000,2000,7,27,644.07,873.64
7/28/2000,2000,7,28,652.67,862.24
7/29/2000,2000,7,29,645.58,931.58
7/30/2000,2000,7,30,663.05,864.32
7/31/2000,2000,7,31,709.88,798.88
8/1/2000,2000,8,1,733.34,765.98
8/2/2000,2000,8,2,669.99,699.84
8/3/2000,2000,8,3,632.2,815.56
8/4/2000,2000,8,4,690.83,741.62
8/5/2000,2000,8,5,714.51,802.01
8/6/2000,2000,8,6,728.42,326.89
8/7/2000,2000,8,7,791.81,425.87
8/8/2000,2000,8,8,759.86,646.18
8/9/2000,2000,8,9,716.08,627.84
8/10/2000,2000,8,10,726.53,534.42
8/11/2000,2000,8,11,724.93,728.42
8/12/2000,2000,8,12,740.26,668.74
8/13/2000,2000,8,13,768.8,674.41
8/14/2000,2000,8,14,756,601.4
8/15/2000,2000,8,15,761.32,526.3
8/16/2000,2000,8,16,871.11,497.02
8/17/2000,2000,8,17,920.61,534.26
8/18/2000,2000,8,18,1036.75,493.46
8/19/2000,2000,8,19,1007.96,536.18
8/20/2000,2000,8,20,1012.71,560.69
8/21/2000,2000,8,21,1057.97,626.16
8/22/2000,2000,8,22,1089.82,686.21
8/23/2000,2000,8,23,1134.38,558.17
8/24/2000,2000,8,24,1136.06,657.78
8/25/2000,2000,8,25,1136.93,600.73
8/26/2000,2000,8,26,1111.84,406.44
8/27/2000,2000,8,27,1077.68,588.25
8/28/2000,2000,8,28,1102.91,607.88
8/29/2000,2000,8,29,1121.56,531.82
8/30/2000,2000,8,30,1067.92,458.09
8/31/2000,2000,8,31,1028.09,656.81
9/1/2000,2000,9,1,1061.88,703.93
9/2/2000,2000,9,2,1151.82,1101.86
9/3/2000,2000,9,3,1310.78,866.68
9/4/2000,2000,9,4,1361.69,1002.11
9/5/2000,2000,9,5,1403.88,932.51
9/6/2000,2000,9,6,1392.19,704.9
9/7/2000,2000,9,7,1308.06,771.27
9/8/2000,2000,9,8,1280.2,648.98
9/9/2000,2000,9,9,1202.75,797.63
9/10/2000,2000,9,10,1178.61,740.86
9/11/2000,2000,9,11,1233.15,780.58
9/12/2000,2000,9,12,1173.83,783.56
9/13/2000,2000,9,13,1045.53,761.71
9/14/2000,2000,9,14,1020.68,862.39
9/15/2000,2000,9,15,990.57,800.21
9/16/2000,2000,9,16,928.08,865.93
9/17/2000,2000,9,17,914.85,854.81
9/18/2000,2000,9,18,965.43,765.12
9/19/2000,2000,9,19,961.97,793.58
9/20/2000,2000,9,20,966.37,734.94
9/21/2000,2000,9,21,1055.69,709.61
9/22/2000,2000,9,22,1082.2,762.57
9/23/2000,2000,9,23,1141.44,856.51
9/24/2000,2000,9,24,1150.4,813.72
9/25/2000,2000,9,25,1172.1,898.42
9/26/2000,2000,9,26,1172.84,766.12
9/27/2000,2000,9,27,1171.29,768.46
9/28/2000,2000,9,28,1144.77,736.57
9/29/2000,2000,9,29,1165.3,712.37
9/30/2000,2000,9,30,1130.88,807.51
10/1/2000,2000,10,1,1150,752
10/2/2000,2000,10,2,1140,789.44
10/3/2000,2000,10,3,1130,760.21
10/4/2000,2000,10,4,1160,702.27
10/5/2000,2000,10,5,1200,726.59
10/6/2000,2000,10,6,1160,682.53
10/7/2000,2000,10,7,1080,954.01
10/8/2000,2000,10,8,1020,529.4
10/9/2000,2000,10,9,1030,678.55
10/10/2000,2000,10,10,1100,809
10/11/2000,2000,10,11,1210,1021.71
10/12/2000,2000,10,12,1550,1169.79
10/13/2000,2000,10,13,1950,968.79
10/14/2000,2000,10,14,1720,1001.58
10/15/2000,2000,10,15,1290,951.64
10/16/2000,2000,10,16,1180,920.75
10/17/2000,2000,10,17,1130,875.95
10/18/2000,2000,10,18,1130,812.4
10/19/2000,2000,10,19,1160,862.05
10/20/2000,2000,10,20,1110,837.72
10/21/2000,2000,10,21,1140,1070.37
10/22/2000,2000,10,22,1100,1037.02
10/23/2000,2000,10,23,1050,890.19
10/24/2000,2000,10,24,1040,842.64
10/25/2000,2000,10,25,1030,789.41
10/26/2000,2000,10,26,1040,1026.23
10/27/2000,2000,10,27,1070,897.87
10/28/2000,2000,10,28,1030,990.58
10/29/2000,2000,10,29,1090,1490.85
10/30/2000,2000,10,30,1080,1149.75
10/31/2000,2000,10,31,1020,1065.6
11/1/2000,2000,11,1,994,987.88
11/2/2000,2000,11,2,997,909.61
11/3/2000,2000,11,3,1010,878.27
11/4/2000,2000,11,4,986,835.08
11/5/2000,2000,11,5,975,951.13
11/6/2000,2000,11,6,968,831.98
11/7/2000,2000,11,7,953,735.41
11/8/2000,2000,11,8,973,883.1
11/9/2000,2000,11,9,995,868.47
11/10/2000,2000,11,10,961,838.45
11/11/2000,2000,11,11,944,820.48
11/12/2000,2000,11,12,930,973.72
11/13/2000,2000,11,13,917,669.22
11/14/2000,2000,11,14,924,778.57
11/15/2000,2000,11,15,931,814.28
11/16/2000,2000,11,16,917,590.63
11/17/2000,2000,11,17,908,794.35
11/18/2000,2000,11,18,883,332.35
11/19/2000,2000,11,19,879,889.93
11/20/2000,2000,11,20,885,700.2
11/21/2000,2000,11,21,878,701.05
11/22/2000,2000,11,22,877,951.95
11/23/2000,2000,11,23,882,700.37
11/24/2000,2000,11,24,875,723.01
11/25/2000,2000,11,25,869,833.79
11/26/2000,2000,11,26,873,812.02
11/27/2000,2000,11,27,894,1069.29
11/28/2000,2000,11,28,891,733.68
11/29/2000,2000,11,29,868,940.1
11/30/2000,2000,11,30,872,908.3
12/1/2000,2000,12,1,854,779.79
12/2/2000,2000,12,2,845,718.59
12/3/2000,2000,12,3,841,818.97
12/4/2000,2000,12,4,841,574.05
12/5/2000,2000,12,5,844,776.74
12/6/2000,2000,12,6,840,900.06
12/7/2000,2000,12,7,836,638.7
12/8/2000,2000,12,8,831,970.85
12/9/2000,2000,12,9,837,807.57
12/10/2000,2000,12,10,837,895.38
12/11/2000,2000,12,11,823,713.43
12/12/2000,2000,12,12,822,696.38
12/13/2000,2000,12,13,825,593.6
12/14/2000,2000,12,14,837,1149.7
12/15/2000,2000,12,15,856,901.25
12/16/2000,2000,12,16,840,758.1
12/17/2000,2000,12,17,827,682.64
12/18/2000,2000,12,18,815,912.53
12/19/2000,2000,12,19,819,456.84
12/20/2000,2000,12,20,815,851.42
12/21/2000,2000,12,21,825,958.29
12/22/2000,2000,12,22,832,1095.64
12/23/2000,2000,12,23,844,863.31
12/24/2000,2000,12,24,886,966.9
12/25/2000,2000,12,25,865,629.72
12/26/2000,2000,12,26,840,469.62
12/27/2000,2000,12,27,836,838.92
12/28/2000,2000,12,28,842,831.2
12/29/2000,2000,12,29,822,615.05
12/30/2000,2000,12,30,815,638.23
12/31/2000,2000,12,31,815,1023.65
1/1/2001,2001,1,1,815,650.12
1/2/2001,2001,1,2,817,676.17
1/3/2001,2001,1,3,810,688.49
1/4/2001,2001,1,4,799,865.7
1/5/2001,2001,1,5,798,685.36
1/6/2001,2001,1,6,788,758.19
1/7/2001,2001,1,7,781,591.7
1/8/2001,2001,1,8,784,887.5
1/9/2001,2001,1,9,797,708.76
1/10/2001,2001,1,10,795,1184.63
1/11/2001,2001,1,11,806,538.68
1/12/2001,2001,1,12,878,1340.12
1/13/2001,2001,1,13,881,528.15
1/14/2001,2001,1,14,832,1157.91
1/15/2001,2001,1,15,819,691.82
1/16/2001,2001,1,16,810,658.81
1/17/2001,2001,1,17,788,487.46
1/18/2001,2001,1,18,781,342.97
1/19/2001,2001,1,19,791,1180.32
1/20/2001,2001,1,20,780,1163.64
1/21/2001,2001,1,21,772,729.09
1/22/2001,2001,1,22,774,731.7
1/23/2001,2001,1,23,781,970.22
1/24/2001,2001,1,24,780,732.84
1/25/2001,2001,1,25,806,947.41
1/26/2001,2001,1,26,788,790.3
1/27/2001,2001,1,27,767,834.52
1/28/2001,2001,1,28,759,590.97
1/29/2001,2001,1,29,765,558.7
1/30/2001,2001,1,30,759,906.47
1/31/2001,2001,1,31,758,747.28
2/1/2001,2001,2,1,758,849.51
2/2/2001,2001,2,2,757,871.58
2/3/2001,2001,2,3,769,762.98
2/4/2001,2001,2,4,774,863.89
2/5/2001,2001,2,5,784,802.83
2/6/2001,2001,2,6,776,817.75
2/7/2001,2001,2,7,775,702.18
2/8/2001,2001,2,8,753,648.35
2/9/2001,2001,2,9,756,685.07
2/10/2001,2001,2,10,755,837.47
2/11/2001,2001,2,11,757,777.91
2/12/2001,2001,2,12,767,811.39
2/13/2001,2001,2,13,774,761.79
2/14/2001,2001,2,14,757,740.98
2/15/2001,2001,2,15,752,740.47
2/16/2001,2001,2,16,758,802.34
2/17/2001,2001,2,17,764,745.65
2/18/2001,2001,2,18,777,763.68
2/19/2001,2001,2,19,804,856.45
2/20/2001,2001,2,20,901,944.93
2/21/2001,2001,2,21,961,893.15
2/22/2001,2001,2,22,929,909.27
2/23/2001,2001,2,23,899,908.7
2/24/2001,2001,2,24,878,803.51
2/25/2001,2001,2,25,869,819.21
2/26/2001,2001,2,26,856,746.09
2/27/2001,2001,2,27,846,835.18
2/28/2001,2001,2,28,826,658.39
3/1/2001,2001,3,1,824,737.5
3/2/2001,2001,3,2,838,851.14
3/3/2001,2001,3,3,846,943.22
3/4/2001,2001,3,4,816,811.78
3/5/2001,2001,3,5,802,903.9
3/6/2001,2001,3,6,799,961.93
3/7/2001,2001,3,7,813,1044.67
3/8/2001,2001,3,8,842,1186.19
3/9/2001,2001,3,9,850,1542.62
3/10/2001,2001,3,10,832,1441.79
3/11/2001,2001,3,11,815,1464.27
3/12/2001,2001,3,12,804,1316.06
3/13/2001,2001,3,13,793,1283.72
3/14/2001,2001,3,14,783,1408.75
3/15/2001,2001,3,15,789,1292.5
3/16/2001,2001,3,16,799,1323.08
3/17/2001,2001,3,17,785,1294.83
3/18/2001,2001,3,18,772,1159.24
3/19/2001,2001,3,19,761,1299.25
3/20/2001,2001,3,20,747,1719.01
3/21/2001,2001,3,21,700,1950.65
3/22/2001,2001,3,22,654,2000.63
3/23/2001,2001,3,23,652,2034.85
3/24/2001,2001,3,24,648,2187.87
3/25/2001,2001,3,25,660,2603.43
3/26/2001,2001,3,26,681,2360.82
3/27/2001,2001,3,27,651,2159.62
3/28/2001,2001,3,28,668,2121.42
3/29/2001,2001,3,29,633,1917.36
3/30/2001,2001,3,30,613,1892.97
3/31/2001,2001,3,31,606,1765.78
4/1/2001,2001,4,1,599,2036.49
4/2/2001,2001,4,2,590,1952.4
4/3/2001,2001,4,3,574,1720.53
4/4/2001,2001,4,4,559,1742.25
4/5/2001,2001,4,5,528,1568.29
4/6/2001,2001,4,6,563,1539.34
4/7/2001,2001,4,7,632,1700.64
4/8/2001,2001,4,8,639,1556.51
4/9/2001,2001,4,9,589,1420.87
4/10/2001,2001,4,10,601,1269.61
4/11/2001,2001,4,11,705,1452.66
4/12/2001,2001,4,12,861,1453.39
4/13/2001,2001,4,13,829,1209.7
4/14/2001,2001,4,14,806,1370.35
4/15/2001,2001,4,15,804,1253.13
4/16/2001,2001,4,16,772,1390.76
4/17/2001,2001,4,17,740,1527.17
4/18/2001,2001,4,18,809,1727.45
4/19/2001,2001,4,19,779,2106.05
4/20/2001,2001,4,20,776,2290.7
4/21/2001,2001,4,21,763,2087.4
4/22/2001,2001,4,22,745,2113.52
4/23/2001,2001,4,23,730,2087.12
4/24/2001,2001,4,24,652,2025.65
4/25/2001,2001,4,25,540,2233.1
4/26/2001,2001,4,26,453,2745.8
4/27/2001,2001,4,27,450,3359.76
4/28/2001,2001,4,28,490,3935.94
4/29/2001,2001,4,29,499,3730.41
4/30/2001,2001,4,30,514,3244.04
5/1/2001,2001,5,1,493,3471.47
5/2/2001,2001,5,2,534,3054.56
5/3/2001,2001,5,3,595,2805.21
5/4/2001,2001,5,4,586,2642.17
5/5/2001,2001,5,5,540,2647.07
5/6/2001,2001,5,6,505,2771.13
5/7/2001,2001,5,7,474,2794.61
5/8/2001,2001,5,8,414,2922.49
5/9/2001,2001,5,9,382,3196.35
5/10/2001,2001,5,10,351,3393.57
5/11/2001,2001,5,11,324,3489.67
5/12/2001,2001,5,12,336,3653.79
5/13/2001,2001,5,13,335,4293.16
5/14/2001,2001,5,14,512,4567.7
5/15/2001,2001,5,15,564,5957.8
5/16/2001,2001,5,16,673,6209.3
5/17/2001,2001,5,17,751,5344.56
5/18/2001,2001,5,18,764,4581.53
5/19/2001,2001,5,19,752,4283.36
5/20/2001,2001,5,20,755,3896.35
5/21/2001,2001,5,21,791,3728.63
5/22/2001,2001,5,22,733,3522.13
5/23/2001,2001,5,23,650,3573.06
5/24/2001,2001,5,24,586,3052.31
5/25/2001,2001,5,25,522,3842.88
5/26/2001,2001,5,26,524,3910.25
5/27/2001,2001,5,27,550,3764.57
5/28/2001,2001,5,28,528,3491.91
5/29/2001,2001,5,29,489,3086.91
5/30/2001,2001,5,30,524,2786.38
5/31/2001,2001,5,31,510,2544.43
6/1/2001,2001,6,1,468,2372
6/2/2001,2001,6,2,442,2231.72
6/3/2001,2001,6,3,444,2285.54
6/4/2001,2001,6,4,522,2369.51
6/5/2001,2001,6,5,519,2081.69
6/6/2001,2001,6,6,522,1996.84
6/7/2001,2001,6,7,502,1842.94
6/8/2001,2001,6,8,464,1776.93
6/9/2001,2001,6,9,439,1650.17
6/10/2001,2001,6,10,427,1600.04
6/11/2001,2001,6,11,456,1712.47
6/12/2001,2001,6,12,531,1792.32
6/13/2001,2001,6,13,577,1718.79
6/14/2001,2001,6,14,584,1562.67
6/15/2001,2001,6,15,527,1488.91
6/16/2001,2001,6,16,507,1364.5
6/17/2001,2001,6,17,463,1304.66
6/18/2001,2001,6,18,476,1320.94
6/19/2001,2001,6,19,454,1260.4
6/20/2001,2001,6,20,397,1225.65
6/21/2001,2001,6,21,328,1191.59
6/22/2001,2001,6,22,293,1157.66
6/23/2001,2001,6,23,248,1092.77
6/24/2001,2001,6,24,232,1039.86
6/25/2001,2001,6,25,307,1000.78
6/26/2001,2001,6,26,313,1128.49
6/27/2001,2001,6,27,308,813.22
6/28/2001,2001,6,28,378,1122.69
6/29/2001,2001,6,29,408,1058.54
6/30/2001,2001,6,30,381,956.89
7/1/2001,2001,7,1,381,936.94
7/2/2001,2001,7,2,421,856.04
7/3/2001,2001,7,3,370,838.34
7/4/2001,2001,7,4,304,872.53
7/5/2001,2001,7,5,290,934.54
7/6/2001,2001,7,6,321,538.48
7/7/2001,2001,7,7,332,886.79
7/8/2001,2001,7,8,358,867.63
7/9/2001,2001,7,9,407,919.3
7/10/2001,2001,7,10,387,959.56
7/11/2001,2001,7,11,381,1107.25
7/12/2001,2001,7,12,391,830.29
7/13/2001,2001,7,13,406,874.84
7/14/2001,2001,7,14,435,948.77
7/15/2001,2001,7,15,477,736.67
7/16/2001,2001,7,16,487,650.98
7/17/2001,2001,7,17,487,817.78
7/18/2001,2001,7,18,470,793.02
7/19/2001,2001,7,19,443,661.46
7/20/2001,2001,7,20,437,798.27
7/21/2001,2001,7,21,409,571.37
7/22/2001,2001,7,22,366,692.17
7/23/2001,2001,7,23,353,794.27
7/24/2001,2001,7,24,331,542.52
7/25/2001,2001,7,25,278,823.86
7/26/2001,2001,7,26,272,537.89
7/27/2001,2001,7,27,290,328.02
7/28/2001,2001,7,28,278,714.46
7/29/2001,2001,7,29,270,452.75
7/30/2001,2001,7,30,294,761.83
7/31/2001,2001,7,31,375,933.21
8/1/2001,2001,8,1,380,524.6
8/2/2001,2001,8,2,337,546.96
8/3/2001,2001,8,3,311,765.22
8/4/2001,2001,8,4,300,438.21
8/5/2001,2001,8,5,282,572.15
8/6/2001,2001,8,6,316,760.99
8/7/2001,2001,8,7,284,424.42
8/8/2001,2001,8,8,248,621.38
8/9/2001,2001,8,9,233,480.55
8/10/2001,2001,8,10,243,641.6
8/11/2001,2001,8,11,264,491.12
8/12/2001,2001,8,12,275,276.77
8/13/2001,2001,8,13,308,465.84
8/14/2001,2001,8,14,325,768.74
8/15/2001,2001,8,15,343,535.89
8/16/2001,2001,8,16,320,547.62
8/17/2001,2001,8,17,290,684.99
8/18/2001,2001,8,18,274,292.7
8/19/2001,2001,8,19,271,563.97
8/20/2001,2001,8,20,303,402.48
8/21/2001,2001,8,21,327,579.93
8/22/2001,2001,8,22,323,430.63
8/23/2001,2001,8,23,355,574.18
8/24/2001,2001,8,24,410,452.25
8/25/2001,2001,8,25,426,636.99
8/26/2001,2001,8,26,452,501.05
8/27/2001,2001,8,27,458,486.44
8/28/2001,2001,8,28,450,487.28
8/29/2001,2001,8,29,453,643.03
8/30/2001,2001,8,30,435,275.26
8/31/2001,2001,8,31,451,700.96
9/1/2001,2001,9,1,470,630.69
9/2/2001,2001,9,2,489,730.87
9/3/2001,2001,9,3,544,229.94
9/4/2001,2001,9,4,539,469.84
9/5/2001,2001,9,5,564,583.84
9/6/2001,2001,9,6,663,591.82
9/7/2001,2001,9,7,617,571.85
9/8/2001,2001,9,8,572,740.24
9/9/2001,2001,9,9,551,545.88
9/10/2001,2001,9,10,565,614.99
9/11/2001,2001,9,11,762,489.5
9/12/2001,2001,9,12,558,515.34
9/13/2001,2001,9,13,459,649.19
9/14/2001,2001,9,14,454,524.4
9/15/2001,2001,9,15,467,594.11
9/16/2001,2001,9,16,454,602.78
9/17/2001,2001,9,17,450,449.67
9/18/2001,2001,9,18,422,806.92
9/19/2001,2001,9,19,379,344.58
9/20/2001,2001,9,20,340,444.03
9/21/2001,2001,9,21,338,603.47
9/22/2001,2001,9,22,324,317.28
9/23/2001,2001,9,23,306,586.9
9/24/2001,2001,9,24,294,337.3
9/25/2001,2001,9,25,285,589.57
9/26/2001,2001,9,26,275,447.74
9/27/2001,2001,9,27,292,546.47
9/28/2001,2001,9,28,306,410.95
9/29/2001,2001,9,29,312,348.7
9/30/2001,2001,9,30,300,519.16
10/1/2001,2001,10,1,315.21,583.13
10/2/2001,2001,10,2,337.67,362.59
10/3/2001,2001,10,3,293.75,312.69
10/4/2001,2001,10,4,270.89,510.3
10/5/2001,2001,10,5,269.87,700.56
10/6/2001,2001,10,6,304.3,379.02
10/7/2001,2001,10,7,308.63,348.48
10/8/2001,2001,10,8,323.75,559.2
10/9/2001,2001,10,9,310.6,317.97
10/10/2001,2001,10,10,321.88,595.2
10/11/2001,2001,10,11,345.63,904.37
10/12/2001,2001,10,12,401.8,349.38
10/13/2001,2001,10,13,408.29,723.88
10/14/2001,2001,10,14,433.67,739.54
10/15/2001,2001,10,15,612.92,647.67
10/16/2001,2001,10,16,731.81,204.09
10/17/2001,2001,10,17,712.11,766.37
10/18/2001,2001,10,18,696.67,321.86
10/19/2001,2001,10,19,696.16,903.41
10/20/2001,2001,10,20,688.13,540.38
10/21/2001,2001,10,21,684.59,276.06
10/22/2001,2001,10,22,701.59,911.97
10/23/2001,2001,10,23,706.16,800.5
10/24/2001,2001,10,24,714.84,489.87
10/25/2001,2001,10,25,695.01,759.68
10/26/2001,2001,10,26,697.43,793.66
10/27/2001,2001,10,27,705.39,347.44
10/28/2001,2001,10,28,715.17,749.07
10/29/2001,2001,10,29,712.93,740.82
10/30/2001,2001,10,30,724.66,880.23
10/31/2001,2001,10,31,722.72,586.3
11/1/2001,2001,11,1,713.69,1245.61
11/2/2001,2001,11,2,706.18,854.56
11/3/2001,2001,11,3,683.67,697.65
11/4/2001,2001,11,4,682.18,782.13
11/5/2001,2001,11,5,681.91,965.49
11/6/2001,2001,11,6,675.48,376.87
11/7/2001,2001,11,7,684.17,733.6
11/8/2001,2001,11,8,684.67,1023.15
11/9/2001,2001,11,9,680.24,642.46
11/10/2001,2001,11,10,678.62,610.48
11/11/2001,2001,11,11,689.41,354.13
11/12/2001,2001,11,12,677.24,862.34
11/13/2001,2001,11,13,689.18,770.2
11/14/2001,2001,11,14,681,307.52
11/15/2001,2001,11,15,673.8,835.19
11/16/2001,2001,11,16,667.91,619.86
11/17/2001,2001,11,17,668.66,844.58
11/18/2001,2001,11,18,703.14,351.11
11/19/2001,2001,11,19,671.05,934.3
11/20/2001,2001,11,20,662.27,747.76
11/21/2001,2001,11,21,790.17,878.26
11/22/2001,2001,11,22,710.99,947.1
11/23/2001,2001,11,23,689.11,969.06
11/24/2001,2001,11,24,660.33,840.27
11/25/2001,2001,11,25,660.57,839.48
11/26/2001,2001,11,26,665.95,825.41
11/27/2001,2001,11,27,654.71,1049.19
11/28/2001,2001,11,28,661.27,723.66
11/29/2001,2001,11,29,712.08,778.9
11/30/2001,2001,11,30,744.46,832.61
12/1/2001,2001,12,1,696.42,806.19
12/2/2001,2001,12,2,698.96,873.72
12/3/2001,2001,12,3,715.96,838.95
12/4/2001,2001,12,4,695.04,825.72
12/5/2001,2001,12,5,691.95,875.98
12/6/2001,2001,12,6,714.84,904.26
12/7/2001,2001,12,7,730.88,822.15
12/8/2001,2001,12,8,728.28,724.25
12/9/2001,2001,12,9,702.84,763.46
12/10/2001,2001,12,10,689.95,752.82
12/11/2001,2001,12,11,684.78,747.78
12/12/2001,2001,12,12,675.89,766.71
12/13/2001,2001,12,13,678.96,1030.57
12/14/2001,2001,12,14,786.15,920.05
12/15/2001,2001,12,15,762.3,827.36
12/16/2001,2001,12,16,701.29,767.47
12/17/2001,2001,12,17,682.14,884.55
12/18/2001,2001,12,18,686.45,794.02
12/19/2001,2001,12,19,684.22,738.14
12/20/2001,2001,12,20,678.31,754.95
12/21/2001,2001,12,21,709.85,727.74
12/22/2001,2001,12,22,710,583.31
12/23/2001,2001,12,23,703.15,514.62
12/24/2001,2001,12,24,694.69,486.64
12/25/2001,2001,12,25,688.77,473.61
12/26/2001,2001,12,26,681.43,558.17
12/27/2001,2001,12,27,690.62,864.85
12/28/2001,2001,12,28,697.82,714.55
12/29/2001,2001,12,29,692.68,873.93
12/30/2001,2001,12,30,686.77,851.19
12/31/2001,2001,12,31,693.24,857.11
1/1/2002,2002,1,1,694.9,901.11
1/2/2002,2002,1,2,690.33,854.62
1/3/2002,2002,1,3,699.07,905.45
1/4/2002,2002,1,4,727.49,840.8
1/5/2002,2002,1,5,721.68,725.66
1/6/2002,2002,1,6,734.83,920.77
1/7/2002,2002,1,7,770.7,1017.86
1/8/2002,2002,1,8,754.32,984.8
1/9/2002,2002,1,9,748.36,1032.74
1/10/2002,2002,1,10,736.28,874.78
1/11/2002,2002,1,11,738.22,930.01
1/12/2002,2002,1,12,736.41,905.25
1/13/2002,2002,1,13,731.13,943.82
1/14/2002,2002,1,14,722.59,803.82
1/15/2002,2002,1,15,718.26,879.15
1/16/2002,2002,1,16,713.88,645.24
1/17/2002,2002,1,17,717.63,759.85
1/18/2002,2002,1,18,717.24,840.15
1/19/2002,2002,1,19,725.05,805.27
1/20/2002,2002,1,20,738.04,1032.82
1/21/2002,2002,1,21,751.04,955.94
1/22/2002,2002,1,22,794.46,842.25
1/23/2002,2002,1,23,711.06,837.72
1/24/2002,2002,1,24,646.3,833.53
1/25/2002,2002,1,25,642.39,884.94
1/26/2002,2002,1,26,648.14,962.72
1/27/2002,2002,1,27,678.72,897.3
1/28/2002,2002,1,28,666.32,622.96
1/29/2002,2002,1,29,649.8,472.72
1/30/2002,2002,1,30,634.28,647.42
1/31/2002,2002,1,31,630.92,885.25
2/1/2002,2002,2,1,631.35,869.66
2/2/2002,2002,2,2,627.17,898.56
2/3/2002,2002,2,3,620.92,738.21
2/4/2002,2002,2,4,616.06,786.82
2/5/2002,2002,2,5,624.56,655.41
2/6/2002,2002,2,6,623.29,812.07
2/7/2002,2002,2,7,621.56,863.69
2/8/2002,2002,2,8,639.09,927.9
2/9/2002,2002,2,9,634.11,824.5
2/10/2002,2002,2,10,629.23,757.99
2/11/2002,2002,2,11,627.79,788.55
2/12/2002,2002,2,12,624.33,854.48
2/13/2002,2002,2,13,622.28,777.81
2/14/2002,2002,2,14,622.61,834.87
2/15/2002,2002,2,15,637.35,794.06
2/16/2002,2002,2,16,641.56,853.77
2/17/2002,2002,2,17,646.19,957.96
2/18/2002,2002,2,18,650.62,952.13
2/19/2002,2002,2,19,661.78,1130.18
2/20/2002,2002,2,20,672.63,1062.98
2/21/2002,2002,2,21,656.95,933.88
2/22/2002,2002,2,22,651.34,1043.75
2/23/2002,2002,2,23,649.04,1259.41
2/24/2002,2002,2,24,644.13,1360.1
2/25/2002,2002,2,25,639.19,1294.44
2/26/2002,2002,2,26,636.4,1052.73
2/27/2002,2002,2,27,641.61,1105.11
2/28/2002,2002,2,28,632.19,1152.89
3/1/2002,2002,3,1,581.86,1056.28
3/2/2002,2002,3,2,586.12,930.43
3/3/2002,2002,3,3,605.16,938.79
3/4/2002,2002,3,4,606.29,982.1
3/5/2002,2002,3,5,603.54,1077.15
3/6/2002,2002,3,6,605.86,1278.82
3/7/2002,2002,3,7,618.37,1547.44
3/8/2002,2002,3,8,640.4,1340.9
3/9/2002,2002,3,9,604.64,1171.32
3/10/2002,2002,3,10,617.79,1297.96
3/11/2002,2002,3,11,634.59,1332.7
3/12/2002,2002,3,12,620.72,1553.27
3/13/2002,2002,3,13,622.25,1879.99
3/14/2002,2002,3,14,616.23,1661.53
3/15/2002,2002,3,15,615.78,1519.35
3/16/2002,2002,3,16,616.94,1488.03
3/17/2002,2002,3,17,604.67,1373.89
3/18/2002,2002,3,18,607.29,1272.05
3/19/2002,2002,3,19,602.73,1327.01
3/20/2002,2002,3,20,611.48,1241.74
3/21/2002,2002,3,21,593.73,1299.61
3/22/2002,2002,3,22,538.38,1857.14
3/23/2002,2002,3,23,499.36,2298.87
3/24/2002,2002,3,24,526.09,2576.48
